14.820792187499999, 0, 0, 1
14.820820687499999, 0, 1, 1
14.820824625000000, 1, 1, 1
15.017159437499999, 1, 0, 1
15.011256874999999, 1, 0, 0
15.015030874999999, 0, 0, 0
15.866055500000000, 0, 0, 1
15.866085499999999, 0, 1, 1
15.866086812499999, 1, 1, 1
16.056772624999998, 1, 0, 1
16.056635874999998, 1, 0, 0
16.060849687499999, 0, 0, 0
16.842305812499998, 0, 0, 1
16.842336624999998, 0, 1, 1
16.842337999999998, 1, 1, 1
17.037797000000000, 1, 0, 1
17.032794750000001, 1, 0, 0
17.037377062499999, 0, 0, 0
17.894056750000001, 0, 1, 0
17.894057000000000, 0, 1, 1
17.894089187500001, 1, 1, 1
18.084525124999999, 1, 1, 0
18.087726562499999, 1, 0, 0
18.089622124999998, 0, 0, 0
18.875178625000000, 0, 0, 1
18.875210124999999, 1, 0, 1
18.875211499999999, 1, 1, 1
19.065642000000000, 1, 1, 0
19.069481687499998, 1, 0, 0
19.070018624999999, 0, 0, 0
19.873028312500001, 0, 0, 1
19.873060437499998, 1, 0, 1
20.063527749999999, 1, 0, 0
20.068353500000001, 0, 0, 0
20.879656749999999, 0, 0, 1
20.879688437500000, 1, 0, 1
21.070160250000001, 1, 0, 0
21.073859875000000, 0, 0, 0
21.895692000000000, 0, 0, 1
21.895724250000001, 1, 0, 1
22.086202687499998, 1, 0, 0
22.091080999999999, 0, 0, 0
22.913920062499997, 0, 1, 0
22.913920375000000, 0, 1, 1
23.113949937500000, 1, 1, 1
23.104404124999999, 1, 1, 0
23.107518499999998, 1, 0, 0
23.107302062499998, 0, 0, 0
23.933260999999998, 0, 0, 1
23.933290874999997, 1, 0, 1
23.933293875000000, 1, 1, 1
24.123789499999997, 1, 1, 0
24.127699874999998, 1, 0, 0
24.127691000000000, 0, 0, 0
24.959386625000000, 0, 0, 1
24.959417999999999, 1, 1, 1
25.149868375000000, 1, 1, 0
25.154856187499998, 1, 0, 0
25.156266312499998, 0, 0, 0
25.971455249999998, 0, 0, 1
25.971487749999998, 0, 1, 1
25.971488749999999, 1, 1, 1
26.161924749999997, 1, 1, 0
26.164163062499998, 0, 1, 0
26.164229562499997, 0, 0, 0
26.958539750000000, 0, 1, 0
26.958539999999999, 0, 1, 1
26.958571812499997, 1, 1, 1
27.149059999999999, 1, 1, 0
27.152154249999999, 1, 0, 0
27.152977125000000, 0, 0, 0
27.965729312499999, 0, 1, 0
27.965729624999998, 0, 1, 1
27.965761375000000, 1, 1, 1
28.156254375000000, 1, 1, 0
28.159335875000000, 1, 0, 0
28.161206000000000, 0, 0, 0
28.980600687499997, 0, 0, 1
28.980632437499999, 1, 0, 1
28.980636499999999, 1, 1, 1
29.171063937499998, 1, 1, 0
29.174180562499998, 1, 0, 0
29.174790562500000, 0, 0, 0
29.962232374999999, 0, 0, 1
29.962264687499999, 1, 0, 1
30.152707562499998, 1, 0, 0
30.157390499999998, 0, 0, 0
30.974140687500000, 0, 0, 1
30.974171437499997, 1, 0, 1
31.164622812499999, 1, 0, 0
31.170059124999998, 0, 0, 0
31.983540687500000, 0, 1, 0
31.983540874999999, 0, 1, 1
31.983572624999997, 1, 1, 1
32.174698124999999, 1, 0, 1
32.174051124999998, 1, 0, 0
32.179049812499997, 0, 0, 0
33.012766874999997, 0, 1, 0
33.012767249999996, 0, 1, 1
33.012797999999997, 1, 1, 1
33.203283437499998, 1, 1, 0
33.206250812499995, 1, 0, 0
33.208678999999997, 0, 0, 0
34.012547124999998, 0, 0, 1
34.012579250000002, 1, 0, 1
34.012581437499996, 1, 1, 1
34.203051312500001, 1, 1, 0
34.206428375000002, 1, 0, 0
34.206963750000000, 0, 0, 0
35.024442062500000, 0, 0, 1
35.024474749999996, 0, 1, 1
35.024475250000002, 1, 1, 1
35.214950312500001, 1, 1, 0
35.217081624999999, 1, 0, 0
35.217131687500000, 0, 0, 0
36.170462312500000, 0, 0, 1
36.170493999999998, 0, 1, 1
36.170494374999997, 1, 1, 1
36.361009500000002, 1, 1, 0
36.365066749999997, 1, 0, 0
36.365154062499997, 0, 0, 0
37.071503499999999, 0, 1, 0
37.071503687499998, 0, 1, 1
37.071535562499996, 1, 1, 1
37.262037937499997, 1, 1, 0
37.264621624999997, 0, 1, 0
37.264917937500002, 0, 0, 0
38.044942687499997, 0, 0, 1
38.044975500000000, 0, 1, 1
38.044976562499997, 1, 1, 1
38.235481812499998, 1, 1, 0
38.237361937499998, 0, 1, 0
38.237596124999996, 0, 0, 0
39.075901062500002, 0, 0, 1
39.075933437499998, 0, 1, 1
39.075933749999997, 1, 1, 1
39.266647437499998, 1, 1, 0
39.270972874999998, 0, 1, 0
39.271176749999995, 0, 0, 0
40.069064124999997, 0, 0, 1
40.069097499999998, 1, 0, 1
40.259826624999995, 1, 0, 0
40.261532124999995, 0, 0, 0
41.078908249999998, 0, 0, 1
41.078940875000001, 1, 0, 1
41.269638624999999, 1, 0, 0
41.271986874999996, 0, 0, 0
42.107302687499995, 0, 0, 1
42.107335187499999, 1, 0, 1
42.298010562499996, 1, 0, 0
42.302415875000001, 0, 0, 0
43.160657562499999, 0, 1, 0
43.160657999999998, 0, 1, 1
43.160689437499997, 1, 1, 1
43.351440749999995, 1, 1, 0
43.354174937499998, 1, 0, 0
43.355971687499995, 0, 0, 0
44.110980812499996, 0, 0, 1
44.111012124999995, 1, 0, 1
44.111013437499999, 1, 1, 1
44.301712437500001, 1, 1, 0
44.306012625000001, 1, 0, 0
44.306476374999995, 0, 0, 0
45.157287437499996, 0, 0, 1
45.157318749999995, 1, 0, 1
45.157322874999998, 1, 1, 1
45.347971812499999, 1, 1, 0
45.351289625000000, 0, 1, 0
45.351307374999998, 0, 0, 0
46.202325250000001, 0, 0, 1
46.202356250000001, 1, 0, 1
46.202357062499999, 1, 1, 1
46.393012624999997, 1, 1, 0
46.397693749999995, 1, 0, 0
46.397927437499995, 0, 0, 0
47.152919937499995, 0, 1, 0
47.152920125000001, 0, 1, 1
47.152953124999996, 1, 1, 1
47.343613124999997, 1, 1, 0
47.344549375000000, 0, 1, 0
47.346400374999995, 0, 0, 0
48.190629937499999, 0, 0, 1
48.190662812500001, 1, 1, 1
48.381364124999998, 1, 1, 0
48.384363749999999, 0, 1, 0
48.384744499999996, 0, 0, 0
49.169003187499996, 0, 0, 1
49.169036187499998, 1, 0, 1
49.169040812500000, 1, 1, 1
49.359736249999997, 1, 1, 0
49.362273375000001, 0, 1, 0
49.362579562499995, 0, 0, 0
50.168859124999997, 0, 0, 1
50.168892437499998, 1, 0, 1
50.359565875000001, 1, 0, 0
50.361636874999995, 0, 0, 0
51.181163937499996, 0, 0, 1
51.181196062500000, 1, 0, 1
51.371845999999998, 1, 0, 0
51.374305249999999, 0, 0, 0
52.186241625000001, 0, 0, 1
52.186272875000000, 1, 0, 1
52.376885062499994, 1, 0, 0
52.380243062500000, 0, 0, 0
53.198867312499999, 0, 1, 0
53.198867499999999, 0, 1, 1
53.198899999999995, 1, 1, 1
53.389526437499995, 1, 1, 0
53.392322187500000, 1, 0, 0
53.394264374999999, 0, 0, 0
54.212363624999995, 0, 0, 1
54.212394937500001, 1, 0, 1
54.212396749999996, 1, 1, 1
54.403023562499996, 1, 1, 0
54.406694625000000, 1, 0, 0
54.406879437499995, 0, 0, 0
55.258084812499995, 0, 0, 1
55.258118062499996, 1, 0, 1
55.258119062500000, 1, 1, 1
55.448762437500001, 1, 1, 0
55.451288312499997, 1, 0, 0
55.451671624999996, 0, 0, 0
56.226654124999996, 0, 0, 1
56.226686624999999, 1, 0, 1
56.226687062499998, 1, 1, 1
56.417439874999999, 1, 1, 0
56.419843062500000, 0, 1, 0
56.419919000000000, 0, 0, 0
57.236987249999999, 0, 1, 0
57.236987499999998, 0, 1, 1
57.237020187500001, 1, 1, 1
57.427660062499996, 1, 1, 0
57.427978124999996, 0, 1, 0
57.430376687500001, 0, 0, 0
58.258065937500000, 0, 0, 1
58.258097874999997, 1, 0, 1
58.258098062499997, 1, 1, 1
58.448765937499999, 1, 1, 0
58.452732812499995, 0, 1, 0
58.453429812499998, 0, 0, 0
59.269627249999999, 0, 0, 1
59.269659687499995, 1, 0, 1
59.269660062499995, 1, 1, 1
59.460332937499999, 1, 1, 0
59.464077624999994, 0, 1, 0
59.464605937499996, 0, 0, 0
60.267610687499996, 0, 0, 1
60.267642499999994, 1, 0, 1
60.458339562499994, 1, 0, 0
60.461672562499999, 0, 0, 0
61.283801624999995, 0, 0, 1
61.283834249999998, 1, 0, 1
61.474507562499994, 1, 0, 0
61.476987250000001, 0, 0, 0
62.297566374999995, 0, 0, 1
62.297598312500000, 1, 0, 1
62.488293437499998, 1, 0, 0
62.492698312499996, 0, 0, 0
63.310710499999999, 0, 1, 0
63.310710874999998, 0, 1, 1
63.310743625000001, 1, 1, 1
63.501402187499998, 1, 1, 0
63.504400749999995, 1, 0, 0
63.504679374999995, 0, 0, 0
64.307987437500003, 0, 0, 1
64.308019125000001, 1, 0, 1
64.308020624999997, 1, 1, 1
64.498734562499990, 1, 1, 0
64.502769375000000, 1, 0, 0
64.503180937499991, 0, 0, 0
65.369568312499993, 0, 0, 1
65.369600687499997, 0, 1, 1
65.369600875000003, 1, 1, 1
65.560288062499993, 1, 1, 0
65.564473062499999, 1, 0, 0
65.564631687499997, 0, 0, 0
66.387559687500001, 0, 0, 1
66.387590875000001, 0, 1, 1
66.387591499999999, 1, 1, 1
66.578221437499991, 1, 1, 0
66.582845875000004, 0, 1, 0
66.582915687499991, 0, 0, 0
